timestamp,ip,route,method,status,latency,response_size,label,attack_type
2025-01-01T12:49:58,172.20.0.6,/login,POST,200,117,1308,1,credential
2025-01-01T12:50:02,172.20.0.1,/login,POST,401,76,1286,1,credential
2025-01-01T12:50:19,10.0.0.12,/login,POST,200,89,1115,0,normal
2025-01-01T12:50:22,172.20.0.6,/login,POST,429,112,1054,1,credential
2025-01-01T12:50:26,172.20.0.1,/login,POST,401,139,721,1,credential
2025-01-01T12:50:28,172.16.0.3,/secure,GET,401,137,824,1,slow_brute
2025-01-01T12:50:29,10.0.0.156,/secure,GET,200,56,200,0,normal
2025-01-01T12:50:34,10.0.4.51,/secure,GET,200,45,313,0,normal
2025-01-01T12:50:46,10.0.0.8,/public,GET,200,24,1257,0,normal
2025-01-01T12:50:55,10.0.1.246,/secure,GET,200,117,1337,0,normal
2025-01-01T12:51:00,10.0.5.167,/orders,POST,200,77,955,0,normal
2025-01-01T12:51:05,172.16.0.10,/secure,GET,401,163,1373,1,slow_brute
2025-01-01T12:51:10,10.0.1.130,/orders,POST,200,89,1884,0,normal
2025-01-01T12:51:21,10.0.5.159,/secure,GET,200,79,639,0,normal
2025-01-01T12:51:21,10.0.1.130,/secure,GET,200,59,476,0,normal
2025-01-01T12:51:24,172.20.0.1,/login,POST,401,77,128,1,credential
2025-01-01T12:51:31,10.0.0.98,/secure,GET,200,84,427,0,normal
2025-01-01T12:51:41,10.0.0.92,/public,GET,200,5,1020,0,normal
2025-01-01T12:51:50,172.20.0.1,/login,POST,401,96,1141,1,credential
2025-01-01T12:51:52,172.20.0.6,/login,POST,401,92,1629,1,credential
2025-01-01T12:51:52,10.0.2.148,/secure,GET,200,89,816,0,normal
2025-01-01T12:52:08,172.20.0.1,/login,POST,401,128,1268,1,credential
2025-01-01T12:52:18,10.0.5.167,/orders,POST,200,96,1628,0,normal
2025-01-01T12:52:20,172.16.0.10,/secure,GET,401,57,1201,1,slow_brute
2025-01-01T12:52:26,10.0.5.27,/orders,POST,200,137,163,0,normal
2025-01-01T12:52:32,10.0.2.207,/login,POST,400,74,263,0,normal
2025-01-01T12:52:34,172.16.0.10,/secure,GET,401,110,619,1,slow_brute
2025-01-01T12:52:37,10.0.0.156,/secure,GET,400,78,1371,0,normal
2025-01-01T12:52:46,172.20.0.1,/login,POST,401,106,1912,1,credential
2025-01-01T12:52:47,172.20.0.1,/login,POST,401,102,479,1,credential
2025-01-01T12:52:47,172.20.0.1,/secure,GET,401,94,560,1,credential
2025-01-01T12:53:06,10.0.2.253,/login,POST,201,55,1286,0,normal
2025-01-01T12:53:10,10.0.2.180,/login,POST,200,75,1253,0,normal
2025-01-01T12:53:11,10.0.2.253,/secure,GET,400,53,929,0,normal
2025-01-01T12:53:44,10.0.2.207,/secure,GET,403,102,1044,0,normal
2025-01-01T12:53:48,10.0.0.98,/orders,POST,400,90,1233,0,normal
2025-01-01T12:54:08,172.20.0.1,/secure,GET,200,116,1034,1,credential
2025-01-01T12:54:13,10.0.5.27,/orders,POST,200,73,616,0,normal
2025-01-01T12:54:14,10.0.2.207,/secure,GET,200,113,1244,0,normal
2025-01-01T12:54:41,10.0.5.29,/login,POST,200,98,1574,0,normal
2025-01-01T12:54:43,10.0.5.140,/secure,GET,200,52,1718,0,normal
2025-01-01T12:54:44,10.0.2.91,/orders,POST,200,91,1683,0,normal
2025-01-01T12:54:45,10.0.0.12,/public,GET,200,73,1739,0,normal
2025-01-01T12:54:49,172.20.0.1,/login,POST,401,95,1597,1,credential
2025-01-01T12:54:50,10.0.5.190,/login,POST,200,68,509,0,normal
2025-01-01T12:55:01,10.0.5.214,/secure,GET,403,78,204,0,normal
2025-01-01T12:55:23,10.0.0.56,/orders,POST,200,55,514,0,normal
2025-01-01T12:55:29,10.0.1.179,/orders,POST,200,83,260,0,normal
2025-01-01T12:55:49,10.0.0.92,/orders,POST,200,78,982,0,normal
2025-01-01T12:56:11,172.16.0.8,/login,POST,401,108,328,1,slow_brute
2025-01-01T12:56:15,10.0.4.76,/login,POST,200,107,956,0,normal
2025-01-01T12:56:21,172.16.0.12,/login,POST,401,146,1449,1,slow_brute
2025-01-01T12:56:33,10.0.5.140,/secure,GET,200,97,624,0,normal
2025-01-01T12:56:53,172.16.0.12,/secure,GET,401,114,1000,1,slow_brute
2025-01-01T12:57:20,10.0.1.222,/login,POST,200,87,880,0,normal
2025-01-01T12:57:34,10.0.1.181,/secure,GET,200,102,1602,0,normal
2025-01-01T12:57:34,172.16.0.8,/login,POST,401,127,1501,1,slow_brute
2025-01-01T12:57:38,10.0.0.98,/public,GET,201,84,930,0,normal
2025-01-01T12:57:45,10.0.0.190,/secure,GET,201,84,753,0,normal
2025-01-01T12:57:45,10.0.2.40,/secure,GET,200,91,1882,0,normal
2025-01-01T12:57:47,10.0.2.91,/secure,GET,200,82,1101,0,normal
2025-01-01T12:57:48,10.0.5.159,/secure,GET,401,95,1269,0,normal
2025-01-01T12:57:55,172.16.0.12,/login,POST,401,122,1294,1,slow_brute
2025-01-01T12:57:57,172.16.0.9,/login,POST,401,148,1159,1,slow_brute
2025-01-01T12:58:03,10.0.0.219,/secure,GET,200,70,658,0,normal
2025-01-01T12:58:13,10.0.2.207,/secure,GET,200,96,671,0,normal
2025-01-01T12:58:15,10.0.5.190,/login,POST,200,133,487,0,normal
2025-01-01T12:58:18,10.0.1.130,/login,POST,200,54,452,0,normal
2025-01-01T12:58:24,10.0.0.12,/public,GET,200,82,1560,0,normal
2025-01-01T12:58:48,10.0.5.27,/login,POST,200,131,603,0,normal
2025-01-01T12:59:06,10.0.5.159,/secure,GET,401,66,179,0,normal
2025-01-01T12:59:09,10.0.2.40,/orders,POST,200,91,672,0,normal
2025-01-01T12:59:12,10.0.4.51,/secure,GET,403,50,729,0,normal
2025-01-01T12:59:13,10.0.2.180,/orders,POST,200,83,1354,0,normal
2025-01-01T12:59:36,172.16.0.9,/login,POST,401,53,991,1,slow_brute
2025-01-01T12:59:40,172.16.0.12,/login,POST,401,151,1864,1,slow_brute
2025-01-01T12:59:44,10.0.3.88,/login,POST,200,76,185,0,normal
2025-01-01T12:59:46,172.16.0.12,/secure,GET,401,107,460,1,slow_brute
2025-01-01T12:59:48,10.0.0.12,/login,POST,200,71,529,0,normal
2025-01-01T13:00:01,10.0.1.172,/secure,GET,200,68,694,0,normal
2025-01-01T13:00:10,10.0.0.8,/secure,GET,200,96,683,0,normal
2025-01-01T13:00:22,172.16.0.9,/login,POST,400,67,1542,1,slow_brute
2025-01-01T13:00:26,10.0.2.180,/public,GET,200,80,781,0,normal
2025-01-01T13:00:29,10.0.5.167,/public,GET,403,120,768,0,normal
2025-01-01T13:00:33,10.0.5.27,/secure,GET,200,64,1990,0,normal
2025-01-01T13:00:47,10.0.3.88,/secure,GET,400,113,1429,0,normal
2025-01-01T13:00:55,10.0.3.88,/secure,GET,200,51,1029,0,normal
2025-01-01T13:01:00,10.0.2.117,/login,POST,200,81,714,0,normal
2025-01-01T13:01:02,10.0.0.190,/public,GET,200,142,1900,0,normal
2025-01-01T13:01:30,10.0.2.117,/secure,GET,200,85,1768,0,normal
2025-01-01T13:01:30,10.0.4.76,/orders,POST,200,116,814,0,normal
2025-01-01T13:01:40,10.0.4.51,/public,GET,200,97,720,0,normal
2025-01-01T13:01:58,10.0.5.214,/secure,GET,200,64,1908,0,normal
2025-01-01T13:02:04,10.0.1.179,/public,GET,200,79,1640,0,normal
2025-01-01T13:02:16,10.0.0.8,/secure,GET,200,92,757,0,normal
2025-01-01T13:02:17,10.0.5.27,/login,POST,200,100,516,0,normal
2025-01-01T13:02:31,172.16.0.8,/login,POST,401,133,502,1,slow_brute
2025-01-01T13:02:32,10.0.5.27,/secure,GET,200,76,979,0,normal
2025-01-01T13:02:42,10.0.5.29,/public,GET,200,88,295,0,normal
2025-01-01T13:02:49,10.0.5.59,/public,GET,403,87,1357,0,normal
2025-01-01T13:02:56,10.0.0.195,/public,GET,429,94,132,0,normal
2025-01-01T13:03:04,10.0.2.27,/login,POST,200,92,943,0,normal
2025-01-01T13:03:08,10.0.4.76,/login,POST,200,82,1446,0,normal
2025-01-01T13:03:18,10.0.5.159,/public,GET,200,76,1239,0,normal
2025-01-01T13:03:22,10.0.0.219,/public,GET,200,96,1817,0,normal
2025-01-01T13:03:34,10.0.0.12,/public,GET,200,77,1914,0,normal
2025-01-01T13:03:46,10.0.5.59,/public,GET,200,80,1262,0,normal
2025-01-01T13:04:19,10.0.5.29,/secure,GET,200,101,886,0,normal
2025-01-01T13:04:20,172.16.0.8,/login,POST,401,55,1264,1,slow_brute
2025-01-01T13:04:48,10.0.1.179,/public,GET,200,78,1118,0,normal
2025-01-01T13:04:51,10.0.2.40,/public,GET,200,51,546,0,normal
2025-01-01T13:05:25,172.16.0.8,/login,POST,401,102,1533,1,slow_brute
2025-01-01T13:05:27,10.0.2.42,/public,GET,200,85,1053,0,normal
2025-01-01T13:06:14,10.0.2.63,/orders,POST,200,59,681,0,normal
2025-01-01T13:06:18,10.0.0.187,/public,GET,201,108,1787,0,normal
2025-01-01T13:06:54,10.0.4.23,/public,GET,400,91,1429,0,normal
2025-01-01T13:06:56,10.0.2.63,/secure,GET,200,40,1482,0,normal
2025-01-01T13:06:59,10.0.0.250,/secure,GET,400,73,1373,0,normal
2025-01-01T13:07:07,10.0.1.246,/login,POST,200,117,1637,0,normal
2025-01-01T13:07:12,10.0.5.166,/orders,POST,200,101,1368,0,normal
2025-01-01T13:07:21,10.0.1.36,/orders,POST,200,106,331,0,normal
2025-01-01T13:07:24,10.0.5.214,/public,GET,201,149,1144,0,normal
2025-01-01T13:07:25,10.0.0.12,/public,GET,200,60,902,0,normal
2025-01-01T13:07:30,10.0.1.181,/public,GET,200,55,770,0,normal
2025-01-01T13:07:30,10.0.2.207,/orders,POST,200,89,1756,0,normal
2025-01-01T13:07:34,10.0.4.7,/secure,GET,400,81,829,0,normal
2025-01-01T13:07:55,172.20.0.6,/login,POST,200,66,1492,1,credential
2025-01-01T13:07:59,10.0.2.63,/secure,GET,200,89,943,0,normal
2025-01-01T13:08:10,10.0.0.195,/public,GET,201,78,1186,0,normal
2025-01-01T13:08:14,172.16.0.3,/login,POST,401,148,153,1,slow_brute
2025-01-01T13:08:17,10.0.1.179,/login,POST,200,80,915,0,normal
2025-01-01T13:08:32,10.0.2.27,/secure,GET,401,78,627,0,normal
2025-01-01T13:08:35,172.16.0.3,/login,POST,401,152,1646,1,slow_brute
2025-01-01T13:08:46,172.20.0.6,/secure,GET,200,114,1465,1,credential
2025-01-01T13:08:48,172.20.0.6,/secure,GET,401,61,1823,1,credential
2025-01-01T13:08:51,10.0.1.246,/secure,GET,200,98,1738,0,normal
2025-01-01T13:08:53,10.0.0.92,/secure,GET,200,75,1310,0,normal
2025-01-01T13:08:55,172.16.0.2,/login,POST,401,158,1063,1,slow_brute
2025-01-01T13:09:20,10.0.5.166,/secure,GET,200,106,1835,0,normal
2025-01-01T13:09:22,10.0.0.98,/public,GET,200,77,1097,0,normal
2025-01-01T13:09:23,172.20.0.6,/login,POST,200,114,584,1,credential
2025-01-01T13:09:27,172.20.0.6,/login,POST,200,96,727,1,credential
2025-01-01T13:09:28,172.20.0.6,/login,POST,200,106,1422,1,credential
2025-01-01T13:09:37,172.20.0.6,/login,POST,200,178,164,1,credential
2025-01-01T13:09:38,10.0.5.159,/secure,GET,400,66,559,0,normal
2025-01-01T13:09:38,10.0.1.172,/secure,GET,200,87,929,0,normal
2025-01-01T13:09:38,172.16.0.4,/secure,GET,401,140,1464,1,slow_brute
2025-01-01T13:09:40,10.0.2.91,/secure,GET,200,59,1734,0,normal
2025-01-01T13:09:56,10.0.1.130,/public,GET,401,59,177,0,normal
2025-01-01T13:10:01,172.20.0.6,/secure,GET,200,103,312,1,credential
2025-01-01T13:10:03,10.0.3.57,/public,GET,201,43,1615,0,normal
2025-01-01T13:10:04,172.16.0.4,/login,POST,401,108,277,1,slow_brute
2025-01-01T13:10:11,10.0.5.140,/secure,GET,200,78,1640,0,normal
2025-01-01T13:10:12,172.20.0.6,/login,POST,200,75,1856,1,credential
2025-01-01T13:10:17,172.16.0.2,/login,POST,401,120,221,1,slow_brute
2025-01-01T13:10:28,10.0.5.190,/login,POST,200,74,992,0,normal
2025-01-01T13:10:35,10.0.5.166,/orders,POST,200,106,1050,0,normal
2025-01-01T13:10:36,10.0.5.214,/login,POST,200,120,1673,0,normal
2025-01-01T13:10:38,172.16.0.4,/login,POST,401,62,962,1,slow_brute
2025-01-01T13:10:52,172.16.0.2,/secure,GET,401,79,1183,1,slow_brute
2025-01-01T13:10:53,10.0.4.76,/secure,GET,200,48,553,0,normal
2025-01-01T13:10:56,172.16.0.2,/secure,GET,401,75,1313,1,slow_brute
2025-01-01T13:11:03,10.0.3.88,/public,GET,400,86,1428,0,normal
2025-01-01T13:11:10,172.16.0.2,/login,POST,403,113,1157,1,slow_brute
2025-01-01T13:11:24,10.0.3.151,/public,GET,400,89,1409,0,normal
2025-01-01T13:11:24,172.20.0.6,/login,POST,400,82,1616,1,credential
2025-01-01T13:11:27,172.20.0.6,/login,POST,200,83,1118,1,credential
2025-01-01T13:11:37,10.0.5.214,/orders,POST,200,63,287,0,normal
2025-01-01T13:11:38,10.0.0.187,/secure,GET,200,32,1930,0,normal
2025-01-01T13:11:43,10.0.5.140,/public,GET,200,59,666,0,normal
2025-01-01T13:11:52,172.20.0.6,/login,POST,200,67,1944,1,credential
2025-01-01T13:11:56,10.0.4.23,/secure,GET,200,126,394,0,normal
2025-01-01T13:11:58,172.20.0.6,/login,POST,401,77,1468,1,credential
2025-01-01T13:12:14,172.16.0.5,/login,POST,401,97,764,1,slow_brute
2025-01-01T13:12:16,172.16.0.2,/login,POST,401,103,388,1,slow_brute
2025-01-01T13:12:17,172.16.0.2,/login,POST,401,61,252,1,slow_brute
2025-01-01T13:12:17,10.0.4.23,/orders,POST,200,101,1946,0,normal
2025-01-01T13:12:45,172.20.0.6,/login,POST,401,44,811,1,credential
2025-01-01T13:12:48,172.20.0.6,/login,POST,200,119,1008,1,credential
2025-01-01T13:12:50,172.20.0.6,/login,POST,429,175,876,1,credential
2025-01-01T13:12:57,172.16.0.4,/login,POST,401,172,1424,1,slow_brute
2025-01-01T13:13:04,172.16.0.4,/login,POST,403,118,1361,1,slow_brute
2025-01-01T13:13:07,172.16.0.5,/login,POST,401,160,777,1,slow_brute
2025-01-01T13:13:14,172.16.0.5,/secure,GET,401,149,1306,1,slow_brute
2025-01-01T13:13:20,10.0.2.180,/secure,GET,403,71,947,0,normal
2025-01-01T13:13:22,172.16.0.2,/login,POST,401,95,1516,1,slow_brute
2025-01-01T13:13:23,10.0.0.92,/orders,POST,200,72,1673,0,normal
2025-01-01T13:13:38,10.0.5.140,/orders,POST,200,57,887,0,normal
2025-01-01T13:13:42,10.0.2.207,/public,GET,200,90,1712,0,normal
2025-01-01T13:13:46,10.0.2.91,/public,GET,200,98,1529,0,normal
2025-01-01T13:14:12,10.0.2.40,/login,POST,200,56,1581,0,normal
2025-01-01T13:14:21,10.0.0.56,/public,GET,200,112,647,0,normal
2025-01-01T13:14:23,10.0.0.98,/orders,POST,400,100,1151,0,normal
2025-01-01T13:14:32,10.0.3.88,/secure,GET,400,50,689,0,normal
2025-01-01T13:14:32,10.0.4.51,/login,POST,200,74,927,0,normal
2025-01-01T13:14:35,10.0.2.40,/secure,GET,200,53,513,0,normal
2025-01-01T13:14:42,172.16.0.4,/login,POST,401,98,416,1,slow_brute
2025-01-01T13:14:42,10.0.5.27,/secure,GET,201,59,933,0,normal
2025-01-01T13:14:48,192.0.2.4,/orders,POST,403,74,1493,1,recon
2025-01-01T13:14:53,192.0.2.4,/secure,GET,403,100,1682,1,recon
2025-01-01T13:14:53,172.16.0.4,/login,POST,401,163,626,1,slow_brute
2025-01-01T13:15:05,192.0.2.4,/login,POST,200,100,824,1,recon
2025-01-01T13:15:05,172.16.0.12,/login,POST,400,106,753,1,slow_brute
2025-01-01T13:15:08,10.0.1.36,/public,GET,200,98,1367,0,normal
2025-01-01T13:15:14,10.0.5.190,/secure,GET,200,100,1067,0,normal
2025-01-01T13:15:34,10.0.2.253,/orders,POST,200,78,735,0,normal
2025-01-01T13:15:35,10.0.0.195,/public,GET,200,30,1363,0,normal
2025-01-01T13:15:38,192.0.2.4,/login,POST,400,108,1274,1,recon
2025-01-01T13:15:39,10.0.5.167,/login,POST,200,44,701,0,normal
2025-01-01T13:15:46,10.0.3.138,/public,GET,200,95,1503,0,normal
2025-01-01T13:16:11,10.0.2.253,/orders,POST,200,108,1608,0,normal
2025-01-01T13:16:12,10.0.0.219,/secure,GET,200,28,1427,0,normal
2025-01-01T13:16:15,10.0.3.57,/secure,GET,200,85,1360,0,normal
2025-01-01T13:16:19,10.0.4.51,/secure,GET,200,80,1522,0,normal
2025-01-01T13:16:27,172.16.0.12,/login,POST,401,51,1798,1,slow_brute
2025-01-01T13:16:30,172.16.0.5,/secure,GET,401,61,1724,1,slow_brute
2025-01-01T13:16:33,172.16.0.5,/login,POST,401,126,1899,1,slow_brute
2025-01-01T13:16:47,172.16.0.5,/login,POST,401,123,1789,1,slow_brute
2025-01-01T13:17:12,172.16.0.12,/secure,GET,401,141,1991,1,slow_brute
2025-01-01T13:17:13,172.16.0.4,/secure,GET,401,181,1653,1,slow_brute
2025-01-01T13:17:14,192.0.2.4,/secure,GET,400,155,1348,1,recon
2025-01-01T13:17:18,172.16.0.1,/login,POST,200,144,1560,1,slow_brute
2025-01-01T13:17:23,10.0.4.109,/orders,POST,200,29,1217,0,normal
2025-01-01T13:17:46,172.16.0.12,/secure,GET,401,171,1461,1,slow_brute
2025-01-01T13:17:57,192.0.2.4,/public,GET,200,77,1985,1,recon
2025-01-01T13:17:58,10.0.3.138,/orders,POST,200,122,621,0,normal
2025-01-01T13:18:00,10.0.5.59,/secure,GET,400,79,1158,0,normal
2025-01-01T13:18:09,192.0.2.4,/public,GET,400,69,1457,1,recon
2025-01-01T13:18:15,10.0.2.148,/secure,GET,201,144,1677,0,normal
2025-01-01T13:18:16,192.0.2.4,/login,POST,401,105,779,1,recon
2025-01-01T13:18:26,10.0.1.172,/secure,GET,401,66,1862,0,normal
2025-01-01T13:18:27,172.16.0.12,/login,POST,401,72,296,1,slow_brute
2025-01-01T13:18:28,172.16.0.12,/login,POST,401,69,153,1,slow_brute
2025-01-01T13:18:29,10.0.5.140,/secure,GET,200,103,1146,0,normal
2025-01-01T13:18:40,172.16.0.1,/login,POST,401,123,1412,1,slow_brute
2025-01-01T13:18:45,10.0.0.190,/secure,GET,401,51,307,0,normal
2025-01-01T13:18:52,172.16.0.12,/login,POST,401,114,1655,1,slow_brute
2025-01-01T13:18:59,10.0.1.222,/orders,POST,200,124,684,0,normal
2025-01-01T13:19:04,192.0.2.4,/orders,POST,403,63,1663,1,recon
2025-01-01T13:19:11,10.0.2.117,/secure,GET,200,78,865,0,normal
2025-01-01T13:19:19,172.16.0.5,/login,POST,400,119,1294,1,slow_brute
2025-01-01T13:19:25,10.0.3.21,/secure,GET,201,45,519,0,normal
2025-01-01T13:19:26,172.16.0.1,/login,POST,401,142,1522,1,slow_brute
2025-01-01T13:19:28,10.0.4.76,/login,POST,200,66,507,0,normal
2025-01-01T13:19:37,10.0.0.12,/public,GET,200,90,329,0,normal
2025-01-01T13:19:37,10.0.5.29,/secure,GET,200,61,1016,0,normal
2025-01-01T13:19:48,10.0.1.222,/public,GET,201,52,709,0,normal
2025-01-01T13:19:50,172.16.0.12,/login,POST,401,73,514,1,slow_brute
2025-01-01T13:19:56,10.0.5.59,/login,POST,403,71,608,0,normal
2025-01-01T13:20:05,10.0.5.159,/public,GET,200,90,952,0,normal
2025-01-01T13:20:10,10.0.4.76,/orders,POST,200,20,1982,0,normal
2025-01-01T13:20:15,10.0.2.27,/login,POST,200,60,1339,0,normal
2025-01-01T13:20:23,10.0.5.190,/orders,POST,429,46,588,0,normal
2025-01-01T13:20:26,10.0.1.246,/secure,GET,200,91,1667,0,normal
2025-01-01T13:20:33,10.0.5.27,/secure,GET,200,75,389,0,normal
2025-01-01T13:20:33,10.0.2.42,/secure,GET,200,121,319,0,normal
2025-01-01T13:20:49,10.0.2.91,/secure,GET,200,89,1895,0,normal
2025-01-01T13:20:58,172.16.0.1,/login,POST,401,48,1473,1,slow_brute
2025-01-01T13:21:03,172.16.0.2,/login,POST,401,159,1668,1,slow_brute
2025-01-01T13:21:12,10.0.5.214,/secure,GET,400,50,831,0,normal
2025-01-01T13:21:17,172.16.0.12,/login,POST,403,92,1567,1,slow_brute
2025-01-01T13:21:18,172.16.0.1,/secure,GET,401,139,1449,1,slow_brute
2025-01-01T13:21:20,10.0.4.76,/public,GET,200,74,382,0,normal
2025-01-01T13:21:20,172.16.0.2,/login,POST,401,132,881,1,slow_brute
2025-01-01T13:21:21,10.0.1.222,/public,GET,201,105,586,0,normal
2025-01-01T13:21:25,10.0.2.148,/secure,GET,200,117,1572,0,normal
2025-01-01T13:22:21,172.16.0.2,/login,POST,401,147,671,1,slow_brute
2025-01-01T13:22:39,172.16.0.2,/secure,GET,401,191,1603,1,slow_brute
2025-01-01T13:22:42,172.16.0.2,/login,POST,401,65,1240,1,slow_brute
2025-01-01T13:22:43,10.0.4.76,/public,GET,200,57,894,0,normal
2025-01-01T13:22:46,172.20.0.5,/login,POST,401,68,191,1,credential
2025-01-01T13:22:49,10.0.1.179,/public,GET,401,104,883,0,normal
2025-01-01T13:22:50,10.0.3.21,/login,POST,200,109,467,0,normal
2025-01-01T13:22:51,172.16.0.8,/login,POST,401,142,1629,1,slow_brute
2025-01-01T13:22:54,10.0.0.219,/public,GET,403,95,1079,0,normal
2025-01-01T13:22:56,10.0.4.109,/secure,GET,200,83,1753,0,normal
2025-01-01T13:23:07,10.0.4.76,/secure,GET,200,127,256,0,normal
2025-01-01T13:23:08,172.20.0.5,/secure,GET,401,92,466,1,credential
2025-01-01T13:23:12,10.0.1.222,/public,GET,200,63,1172,0,normal
2025-01-01T13:23:17,172.20.0.5,/login,POST,400,99,285,1,credential
2025-01-01T13:23:20,10.0.5.166,/secure,GET,201,68,502,0,normal
2025-01-01T13:23:36,10.0.3.151,/orders,POST,200,90,656,0,normal
2025-01-01T13:23:44,10.0.1.130,/orders,POST,200,53,1571,0,normal
2025-01-01T13:23:51,10.0.2.42,/login,POST,200,80,704,0,normal
2025-01-01T13:23:54,10.0.4.51,/public,GET,200,75,1104,0,normal
2025-01-01T13:23:56,172.20.0.5,/login,POST,401,91,635,1,credential
2025-01-01T13:24:01,172.20.0.5,/login,POST,200,150,1123,1,credential
2025-01-01T13:24:11,172.20.0.5,/login,POST,401,76,415,1,credential
2025-01-01T13:24:14,172.20.0.5,/login,POST,200,84,1948,1,credential
2025-01-01T13:24:15,172.20.0.5,/login,POST,400,155,471,1,credential
2025-01-01T13:24:16,172.20.0.5,/login,POST,401,84,1512,1,credential
2025-01-01T13:24:25,172.20.0.5,/login,POST,401,98,1023,1,credential
2025-01-01T13:24:31,172.16.0.8,/login,POST,401,51,891,1,slow_brute
2025-01-01T13:24:32,172.20.0.5,/login,POST,403,69,323,1,credential
2025-01-01T13:24:33,10.0.5.27,/login,POST,200,112,1663,0,normal
2025-01-01T13:24:34,10.0.2.42,/login,POST,200,82,1882,0,normal
2025-01-01T13:24:41,10.0.2.40,/secure,GET,403,104,1295,0,normal
2025-01-01T13:24:48,172.16.0.8,/login,POST,401,87,1238,1,slow_brute
2025-01-01T13:24:53,172.20.0.5,/login,POST,401,67,943,1,credential
2025-01-01T13:25:04,172.16.0.9,/login,POST,401,153,1931,1,slow_brute
2025-01-01T13:25:14,10.0.3.138,/public,GET,200,98,882,0,normal
2025-01-01T13:25:16,172.20.0.5,/login,POST,200,148,461,1,credential
2025-01-01T13:25:18,10.0.0.56,/orders,POST,200,72,471,0,normal
2025-01-01T13:25:20,10.0.0.8,/public,GET,200,99,1393,0,normal
2025-01-01T13:25:22,10.0.5.29,/secure,GET,200,82,1880,0,normal
2025-01-01T13:25:23,10.0.1.36,/secure,GET,400,83,1458,0,normal
2025-01-01T13:25:23,172.16.0.8,/secure,GET,401,138,1566,1,slow_brute
2025-01-01T13:25:33,10.0.3.88,/orders,POST,200,94,1162,0,normal
2025-01-01T13:25:38,172.20.0.5,/login,POST,200,59,1634,1,credential
2025-01-01T13:25:39,10.0.5.27,/secure,GET,200,19,672,0,normal
2025-01-01T13:25:41,172.20.0.5,/secure,GET,200,65,1583,1,credential
2025-01-01T13:25:43,172.20.0.5,/login,POST,401,93,1092,1,credential
2025-01-01T13:25:43,10.0.0.195,/public,GET,403,69,1176,0,normal
2025-01-01T13:25:47,172.20.0.5,/login,POST,200,87,525,1,credential
2025-01-01T13:25:56,10.0.1.172,/public,GET,200,105,482,0,normal
2025-01-01T13:26:05,172.20.0.5,/login,POST,200,75,1883,1,credential
2025-01-01T13:26:14,10.0.3.138,/orders,POST,200,67,105,0,normal
2025-01-01T13:26:27,172.20.0.5,/login,POST,200,101,310,1,credential
2025-01-01T13:26:36,172.16.0.8,/login,POST,401,152,287,1,slow_brute
2025-01-01T13:26:44,10.0.3.151,/login,POST,200,77,1670,0,normal
2025-01-01T13:26:44,10.0.2.253,/secure,GET,200,58,850,0,normal
2025-01-01T13:26:59,172.16.0.9,/login,POST,401,76,985,1,slow_brute
2025-01-01T13:27:07,10.0.5.140,/public,GET,400,75,1529,0,normal
2025-01-01T13:27:18,172.16.0.9,/login,POST,401,123,531,1,slow_brute
2025-01-01T13:27:29,172.16.0.9,/login,POST,401,108,358,1,slow_brute
2025-01-01T13:27:29,10.0.5.59,/secure,GET,200,75,121,0,normal
2025-01-01T13:27:41,10.0.3.57,/orders,POST,200,67,1368,0,normal
2025-01-01T13:27:47,10.0.4.23,/public,GET,200,89,2000,0,normal
2025-01-01T13:28:00,172.16.0.9,/login,POST,401,89,217,1,slow_brute
2025-01-01T13:28:47,10.0.5.59,/public,GET,200,55,1202,0,normal
2025-01-01T13:28:50,10.0.2.27,/public,GET,401,66,1128,0,normal
2025-01-01T13:28:58,192.0.2.4,/secure,GET,400,62,1320,1,recon
2025-01-01T13:28:58,192.0.2.4,/public,GET,400,88,1060,1,recon
2025-01-01T13:29:05,10.0.2.63,/public,GET,200,49,578,0,normal
2025-01-01T13:29:24,10.0.0.156,/public,GET,200,71,1714,0,normal
2025-01-01T13:30:04,10.0.5.214,/secure,GET,401,76,302,0,normal
2025-01-01T13:30:05,10.0.5.159,/public,GET,200,79,1865,0,normal
2025-01-01T13:30:06,10.0.5.190,/secure,GET,201,123,920,0,normal
2025-01-01T13:30:10,10.0.1.130,/public,GET,200,81,654,0,normal
2025-01-01T13:30:14,10.0.0.8,/orders,POST,200,71,1288,0,normal
2025-01-01T13:30:24,10.0.2.180,/secure,GET,200,80,357,0,normal
2025-01-01T13:30:27,10.0.5.59,/login,POST,200,50,1828,0,normal
2025-01-01T13:30:38,10.0.0.187,/login,POST,200,100,1348,0,normal
2025-01-01T13:30:46,192.0.2.4,/login,POST,400,77,1897,1,recon
2025-01-01T13:30:50,10.0.0.195,/secure,GET,200,42,125,0,normal
2025-01-01T13:30:56,10.0.0.187,/public,GET,200,110,1964,0,normal
2025-01-01T13:30:57,10.0.4.23,/secure,GET,200,121,681,0,normal
2025-01-01T13:31:00,10.0.0.12,/orders,POST,400,79,980,0,normal
2025-01-01T13:31:37,172.16.0.6,/login,POST,401,155,1820,1,slow_brute
2025-01-01T13:31:39,192.0.2.4,/orders,POST,401,116,791,1,recon
2025-01-01T13:31:42,10.0.5.167,/secure,GET,200,70,205,0,normal
2025-01-01T13:32:02,10.0.2.155,/secure,GET,200,62,1586,0,normal
