window_start,request_count,success_count,error_count,status_401_count,status_403_count,status_429_count,avg_latency,max_latency,unique_routes,error_rate,unauthorized_rate,throttle_rate,forbidden_rate,success_rate,requests_per_route,avg_gap_seconds,min_gap_seconds,latency_std,post_ratio,login_ratio,unique_status_codes,route_entropy,route_switches_ratio,repeated_route_ratio,label,attack_type,prev_requests_per_route,delta_requests_per_route,rolling2_unique_routes,rolling2_route_entropy,rolling2_error_rate
2025-01-01 10:10:00,1,1,0,0,0,0,77.0,77,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.0
2025-01-01 10:10:00,2,2,0,0,0,0,79.5,93,1,0.0,0.0,0.0,0.0,1.0,2.0,13.0,13.0,13.5,0.0,0.0,2,-0.0,0.0,0.5,0,normal,1.0,1.0,2.0,0.7925,0.16665
2025-01-01 10:10:00,1,0,1,0,0,0,97.0,97,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:10:00,2,1,1,0,1,0,85.5,93,1,0.5,0.0,0.0,0.5,0.5,2.0,71.0,71.0,7.5,1.0,0.0,2,-0.0,0.0,0.5,0,normal,1.0,1.0,1.5,0.5,0.0
2025-01-01 10:10:00,2,0,2,2,0,0,116.0,118,2,1.0,1.0,0.0,0.0,0.0,1.0,18.0,18.0,2.0,0.5,0.5,1,1.0,1.0,0.0,1,slow_brute,2.0,-1.0,1.5,0.5,1.0
2025-01-01 10:10:00,1,1,0,0,0,0,63.0,63,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.49999999999999994,0.0
2025-01-01 10:10:00,17,9,8,6,1,1,96.94,163,2,0.4706,0.3529,0.0588,0.0588,0.5294,8.5,15.81,0.0,31.37,0.7059,0.7059,4,0.874,0.625,0.8824,1,credential,8.0,0.5,1.0,-0.0,0.5764
2025-01-01 10:10:00,2,2,0,0,0,0,80.5,91,1,0.0,0.0,0.0,0.0,1.0,2.0,100.0,100.0,10.5,0.0,0.0,2,-0.0,0.0,0.5,0,normal,1.0,1.0,1.5,0.5,0.25
2025-01-01 10:15:00,1,1,0,0,0,0,94.0,94,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.25
2025-01-01 10:15:00,2,0,2,2,0,0,109.5,163,1,1.0,1.0,0.0,0.0,0.0,2.0,8.0,8.0,53.5,1.0,1.0,1,-0.0,0.0,0.5,1,slow_brute,1.0,1.0,1.5,0.5,1.0
2025-01-01 10:15:00,1,1,0,0,0,0,79.0,79,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,1.0
2025-01-01 10:15:00,1,0,1,1,0,0,65.0,65,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,1,slow_brute,1.0,0.0,1.5,0.49999999999999994,1.0
2025-01-01 10:15:00,1,1,0,0,0,0,40.0,40,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,3.0,-2.0,1.0,-0.0,0.0
2025-01-01 10:15:00,1,1,0,0,0,0,29.0,29,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:15:00,3,3,0,0,0,0,92.33,110,3,0.0,0.0,0.0,0.0,1.0,1.0,29.5,23.0,15.15,0.3333,0.3333,2,1.585,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:15:00,2,2,0,0,0,0,92.5,95,2,0.0,0.0,0.0,0.0,1.0,1.0,163.0,163.0,2.5,0.5,0.5,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:15:00,2,2,0,0,0,0,128.0,141,1,0.0,0.0,0.0,0.0,1.0,2.0,194.0,194.0,13.0,0.0,0.0,1,-0.0,0.0,0.5,0,normal,2.0,0.0,1.0,-0.0,0.0
2025-01-01 10:15:00,3,2,1,1,0,0,80.33,117,2,0.3333,0.3333,0.0,0.0,0.6667,1.5,11.5,3.0,33.0,0.6667,0.6667,2,0.9183,0.5,0.3333,1,credential,8.5,-7.0,1.5,0.437,0.4228
2025-01-01 10:15:00,1,1,0,0,0,0,124.0,124,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.49999999999999994,0.0
2025-01-01 10:15:00,8,3,5,0,4,0,96.12,132,4,0.625,0.0,0.0,0.5,0.375,2.0,24.57,0.0,15.73,0.5,0.25,3,2.0,1.0,0.5,1,recon,2.0,0.0,3.0,1.4527999999999999,0.625
2025-01-01 10:15:00,1,0,1,0,0,0,76.0,76,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,3.0,-2.0,1.0,-0.0,0.16665
2025-01-01 10:15:00,2,2,0,0,0,0,47.5,53,2,0.0,0.0,0.0,0.0,1.0,1.0,195.0,195.0,5.5,0.5,0.0,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:15:00,1,0,1,1,0,0,83.0,83,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,1,slow_brute,1.0,0.0,1.5,0.5,1.0
2025-01-01 10:15:00,1,1,0,0,0,0,72.0,72,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,1.0
2025-01-01 10:15:00,8,3,5,3,0,0,108.5,168,2,0.625,0.375,0.0,0.0,0.375,4.0,23.14,5.0,41.24,0.875,0.875,3,0.5436,0.2857,0.75,1,credential,4.0,0.0,1.5,0.45915,0.29164999999999996
2025-01-01 10:15:00,2,2,0,0,0,0,71.0,77,2,0.0,0.0,0.0,0.0,1.0,1.0,63.0,63.0,6.0,0.0,0.0,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.0
2025-01-01 10:15:00,1,0,1,0,1,0,107.0,107,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,1,slow_brute,4.0,-3.0,1.0,-0.0,1.0
2025-01-01 10:20:00,1,0,1,0,1,0,110.0,110,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,1,slow_brute,1.0,0.0,1.5,0.49999999999999994,1.0
2025-01-01 10:20:00,1,0,1,0,1,0,30.0,30,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:20:00,1,0,1,1,0,0,162.0,162,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,1,slow_brute,1.0,0.0,1.0,-0.0,1.0
2025-01-01 10:20:00,1,1,0,0,0,0,63.0,63,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:20:00,3,2,1,0,0,0,77.67,108,2,0.3333,0.0,0.0,0.0,0.6667,1.5,54.5,35.0,21.55,0.3333,0.0,2,0.9183,0.5,0.3333,0,normal,1.0,0.5,1.5,0.5,0.0
2025-01-01 10:20:00,1,0,1,0,0,1,127.0,127,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.49999999999999994,0.5
2025-01-01 10:20:00,2,0,2,2,0,0,109.0,138,1,1.0,1.0,0.0,0.0,0.0,2.0,43.0,43.0,29.0,0.0,0.0,1,-0.0,0.0,0.5,1,slow_brute,3.0,-1.0,1.0,-0.0,0.75
2025-01-01 10:20:00,14,4,10,8,1,1,108.07,158,2,0.7143,0.5714,0.0714,0.0714,0.2857,7.0,14.77,1.0,23.38,0.6429,0.6429,4,0.9403,0.3846,0.8571,1,credential,3.0,4.0,1.0,-0.0,0.58335
2025-01-01 10:20:00,1,1,0,0,0,0,99.0,99,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,2.0,0.7925,0.0
2025-01-01 10:20:00,1,1,0,0,0,0,95.0,95,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.49999999999999994,0.0
2025-01-01 10:20:00,2,0,2,2,0,0,147.5,152,1,1.0,1.0,0.0,0.0,0.0,2.0,162.0,162.0,4.5,1.0,1.0,1,-0.0,0.0,0.5,1,slow_brute,2.0,0.0,1.5,0.40565,1.0
2025-01-01 10:20:00,1,1,0,0,0,0,97.0,97,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.0
2025-01-01 10:20:00,1,1,0,0,0,0,94.0,94,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.0
2025-01-01 10:20:00,1,1,0,0,0,0,44.0,44,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:20:00,6,4,2,1,0,1,96.5,129,2,0.3333,0.1667,0.1667,0.0,0.6667,3.0,14.4,2.0,21.21,0.8333,0.8333,3,0.65,0.4,0.6667,1,credential,9.0,-6.0,2.0,0.7717499999999999,0.56835
2025-01-01 10:20:00,2,2,0,0,0,0,82.5,121,2,0.0,0.0,0.0,0.0,1.0,1.0,71.0,71.0,38.5,0.5,0.5,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:20:00,1,1,0,0,0,0,10.0,10,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:20:00,1,0,1,0,0,1,67.0,67,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.5
2025-01-01 10:20:00,1,0,1,1,0,0,95.0,95,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,1,slow_brute,1.0,0.0,1.5,0.5,1.0
2025-01-01 10:20:00,1,0,1,0,0,0,90.0,90,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:20:00,1,1,0,0,0,0,45.0,45,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:20:00,1,0,1,0,0,0,119.0,119,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:25:00,2,2,0,0,0,0,106.0,117,2,0.0,0.0,0.0,0.0,1.0,1.0,86.0,86.0,11.0,0.5,0.0,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:25:00,1,1,0,0,0,0,61.0,61,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.25
2025-01-01 10:25:00,2,2,0,0,0,0,90.0,100,2,0.0,0.0,0.0,0.0,1.0,1.0,21.0,21.0,10.0,0.0,0.0,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:25:00,1,1,0,0,0,0,142.0,142,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.5
2025-01-01 10:25:00,1,0,1,1,0,0,77.0,77,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.5,-0.5,2.0,0.95915,0.16665
2025-01-01 10:25:00,2,2,0,0,0,0,101.0,106,2,0.0,0.0,0.0,0.0,1.0,1.0,124.0,124.0,5.0,0.5,0.0,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:25:00,1,0,1,0,0,0,85.0,85,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,1.0
2025-01-01 10:25:00,1,1,0,0,0,0,57.0,57,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.0
2025-01-01 10:25:00,6,4,2,2,0,0,94.17,123,2,0.3333,0.3333,0.0,0.0,0.6667,3.0,8.4,1.0,15.9,0.5,0.5,2,1.0,1.0,0.6667,1,credential,7.0,-4.0,1.5,0.47015000000000007,0.6905000000000001
2025-01-01 10:25:00,2,1,1,0,0,0,75.5,89,1,0.5,0.0,0.0,0.0,0.5,2.0,118.0,118.0,13.5,1.0,0.0,2,-0.0,0.0,0.5,0,normal,1.0,1.0,1.0,-0.0,0.0
2025-01-01 10:25:00,2,1,1,0,1,0,61.0,65,1,0.5,0.0,0.0,0.5,0.5,2.0,235.0,235.0,4.0,1.0,1.0,2,-0.0,0.0,0.5,1,slow_brute,2.0,0.0,1.0,-0.0,1.0
2025-01-01 10:25:00,1,1,0,0,0,0,43.0,43,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:25:00,1,1,0,0,0,0,157.0,157,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:25:00,1,1,0,0,0,0,53.0,53,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:25:00,5,0,5,4,0,0,77.4,93,2,1.0,0.8,0.0,0.0,0.0,2.5,35.25,7.0,10.82,0.8,0.8,2,0.7219,0.5,0.6,1,credential,3.0,-0.5,2.0,0.7071000000000001,0.38885000000000003
2025-01-01 10:30:00,2,2,0,0,0,0,67.0,84,2,0.0,0.0,0.0,0.0,1.0,1.0,263.0,263.0,17.0,0.5,0.5,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:30:00,1,1,0,0,0,0,20.0,20,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:30:00,1,1,0,0,0,0,105.0,105,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.0
2025-01-01 10:30:00,2,1,1,1,0,0,85.0,94,2,0.5,0.5,0.0,0.0,0.5,1.0,122.0,122.0,9.0,0.5,0.0,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:30:00,1,0,1,1,0,0,16.0,16,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:30:00,2,2,0,0,0,0,52.5,78,1,0.0,0.0,0.0,0.0,1.0,2.0,25.0,25.0,25.5,0.0,0.0,1,-0.0,0.0,0.5,0,normal,1.0,1.0,1.0,-0.0,0.0
2025-01-01 10:30:00,10,1,9,8,1,0,113.7,160,2,0.9,0.8,0.0,0.1,0.1,5.0,14.44,0.0,34.58,0.7,0.7,3,0.8813,0.5556,0.8,1,slow_brute,3.0,2.0,1.5,0.45915,0.83335
2025-01-01 10:30:00,2,1,1,0,0,0,81.0,85,2,0.5,0.0,0.0,0.0,0.5,1.0,2.0,2.0,4.0,0.5,0.5,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:30:00,2,2,0,0,0,0,80.5,92,2,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,11.5,0.5,0.0,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:30:00,2,1,1,0,0,0,102.5,110,2,0.5,0.0,0.0,0.0,0.5,1.0,100.0,100.0,7.5,0.0,0.0,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,1.0
2025-01-01 10:30:00,1,1,0,0,0,0,81.0,81,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.66665
2025-01-01 10:30:00,1,0,1,0,0,1,95.0,95,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:30:00,1,1,0,0,0,0,66.0,66,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:30:00,4,4,0,0,0,0,89.75,133,3,0.0,0.0,0.0,0.0,1.0,1.33,88.67,45.0,29.08,0.25,0.0,1,1.5,0.6667,0.25,0,normal,1.0,0.33000000000000007,1.0,-0.0,0.5
2025-01-01 10:30:00,9,1,8,8,0,0,117.33,171,2,0.8889,0.8889,0.0,0.0,0.1111,4.5,23.25,2.0,33.62,0.8889,0.8889,2,0.5033,0.25,0.7778,1,slow_brute,2.0,2.5,1.0,-0.0,0.75
2025-01-01 10:30:00,2,1,1,0,0,0,102.0,103,2,0.5,0.0,0.0,0.0,0.5,1.0,180.0,180.0,1.0,0.5,0.0,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:30:00,2,0,2,2,0,0,129.0,175,1,1.0,1.0,0.0,0.0,0.0,2.0,100.0,100.0,46.0,1.0,1.0,1,-0.0,0.0,0.5,1,slow_brute,1.0,1.0,1.5,0.5,1.0
2025-01-01 10:30:00,1,1,0,0,0,0,46.0,46,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.5
2025-01-01 10:30:00,1,1,0,0,0,0,48.0,48,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.0
2025-01-01 10:35:00,2,1,1,0,1,0,83.5,94,1,0.5,0.0,0.0,0.5,0.5,2.0,54.0,54.0,10.5,0.0,0.0,2,-0.0,0.0,0.5,0,normal,1.0,1.0,1.0,-0.0,0.5
2025-01-01 10:35:00,1,0,1,1,0,0,105.0,105,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,1,slow_brute,2.0,-1.0,1.5,0.45915,1.0
2025-01-01 10:35:00,5,0,5,5,0,0,96.2,131,2,1.0,1.0,0.0,0.0,0.0,2.5,60.75,1.0,21.79,0.8,0.8,1,0.7219,0.25,0.6,1,slow_brute,5.0,-2.5,1.5,0.44065,0.78335
2025-01-01 10:35:00,1,0,1,0,0,0,78.0,78,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.75
2025-01-01 10:35:00,2,1,1,0,0,0,71.5,75,2,0.5,0.0,0.0,0.0,0.5,1.0,190.0,190.0,3.5,0.0,0.0,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:35:00,1,0,1,1,0,0,90.0,90,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.0
2025-01-01 10:35:00,1,1,0,0,0,0,126.0,126,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:35:00,2,2,0,0,0,0,79.5,83,2,0.0,0.0,0.0,0.0,1.0,1.0,21.0,21.0,3.5,0.5,0.5,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,1.0
2025-01-01 10:35:00,1,1,0,0,0,0,49.0,49,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.25
2025-01-01 10:35:00,2,2,0,0,0,0,73.0,81,2,0.0,0.0,0.0,0.0,1.0,1.0,153.0,153.0,8.0,0.5,0.5,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.25
2025-01-01 10:35:00,1,1,0,0,0,0,65.0,65,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:35:00,2,1,1,1,0,0,86.0,110,1,0.5,0.5,0.0,0.0,0.5,2.0,119.0,119.0,24.0,0.0,0.0,2,-0.0,0.0,0.5,0,normal,1.0,1.0,1.0,-0.0,0.0
2025-01-01 10:35:00,1,1,0,0,0,0,69.0,69,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.0
2025-01-01 10:35:00,2,0,2,2,0,0,87.0,88,1,1.0,1.0,0.0,0.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,1,-0.0,0.0,0.5,1,slow_brute,1.0,1.0,1.0,-0.0,1.0
2025-01-01 10:35:00,2,2,0,0,0,0,80.5,87,2,0.0,0.0,0.0,0.0,1.0,1.0,103.0,103.0,6.5,0.5,0.0,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.5,0.45915,0.66665
2025-01-01 10:35:00,9,1,8,7,1,0,104.22,160,2,0.8889,0.7778,0.0,0.1111,0.1111,4.5,26.38,6.0,33.94,0.7778,0.7778,3,0.7642,0.5,0.7778,1,credential,1.0,3.5,1.5,0.36095,0.7999999999999999
2025-01-01 10:35:00,2,0,2,2,0,0,45.0,51,1,1.0,1.0,0.0,0.0,0.0,2.0,37.0,37.0,6.0,1.0,1.0,1,-0.0,0.0,0.5,1,slow_brute,2.0,0.0,1.0,-0.0,1.0
2025-01-01 10:35:00,2,1,1,0,0,0,79.0,94,2,0.5,0.0,0.0,0.0,0.5,1.0,179.0,179.0,15.0,0.0,0.0,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:35:00,1,0,1,1,0,0,98.0,98,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,1,slow_brute,1.0,0.0,1.0,-0.0,1.0
2025-01-01 10:35:00,1,0,1,1,0,0,96.0,96,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 10:40:00,1,0,1,0,0,0,107.0,107,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.25
2025-01-01 10:40:00,2,1,1,0,0,1,76.0,85,1,0.5,0.0,0.5,0.0,0.5,2.0,24.0,24.0,9.0,0.0,0.0,2,-0.0,0.0,0.5,0,normal,1.0,1.0,1.0,-0.0,0.5
2025-01-01 10:40:00,1,1,0,0,0,0,75.0,75,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,2.0,0.7925,0.0
2025-01-01 10:40:00,1,1,0,0,0,0,61.0,61,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.25
2025-01-01 10:40:00,2,2,0,0,0,0,126.5,139,2,0.0,0.0,0.0,0.0,1.0,1.0,49.0,49.0,12.5,0.5,0.5,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.25
2025-01-01 10:40:00,1,0,1,0,0,0,43.0,43,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 10:40:00,2,2,0,0,0,0,71.5,100,2,0.0,0.0,0.0,0.0,1.0,1.0,241.0,241.0,28.5,0.5,0.0,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.0
2025-01-01 10:40:00,9,0,9,8,1,0,114.89,165,2,1.0,0.8889,0.0,0.1111,0.0,4.5,25.75,2.0,32.78,0.6667,0.6667,2,0.9183,0.375,0.7778,1,slow_brute,1.0,3.5,1.0,-0.0,1.0
2025-01-01 10:40:00,3,0,3,3,0,0,109.0,116,2,1.0,1.0,0.0,0.0,0.0,1.5,76.0,63.0,8.52,0.6667,0.6667,1,0.9183,0.5,0.3333,1,slow_brute,2.5,-1.0,2.0,0.8016,0.95
2025-01-01 10:40:00,2,2,0,0,0,0,113.0,121,2,0.0,0.0,0.0,0.0,1.0,1.0,194.0,194.0,8.0,0.0,0.0,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.0
2025-01-01 10:40:00,1,1,0,0,0,0,105.0,105,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.5,0.5,0.25
2025-01-01 10:40:00,1,1,0,0,0,0,40.0,40,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.25
